RollNumber	Course Code	Marks (200)	Grade	Grade Points
a1432991f05b76651cfbaabd678ab7391b52dff73f81b9cf957cc8cee09627d5765ed2fe97890b73134592b2e00465e1abb42c2e47688ef0dc5572a4373eada2	CSE3152	141	B+	7
4d22105f71bef435ffcaea2d55d14d33ea54b24914e05890169689b2d6dd6c56cee75797930b14cab1cef93ed1048721142f30e948e87f62dc459f35e2ffb84	CSE3152	181	A+	9
e3cfc42823c0c22178e743d7ff6b3f199569a6c8e55b86c9d12516667a4ee262f31ac8cf2991f40813f8d606d7d2242ac57e0c584fd27b0e9eaac68f1328d0f4	CSE3152	157	B+	7
150a38cd9bc7a5f851e0bd20569adc992f59d2d2e158ddd569db76422b65716e8ea8ae14df6bc114da816c46a4a4503964dc8f4333f9eb349ab73dd949af29d6	CSE3152	170	A	8
5106c16d9b9a7275ba381b90113a1b7f538e121be148d6d761d9ee926334dd48cc12fa8620df5627365ecd942b77a91775366bfcfb973aece7262aede755b93d	CSE3152	196	O	10
89edc3aa600d9a4108cbe5298c29c56fbc6796c611ef1924adaf4a94b62b8c661d3d4174a163dbfbd6b07109ffcb85557cb2e827209e2bc259f210830d4e24d0	CSE3152	149	B+	7
31be7a666f33e974c817b6b181358585611e24488415997622df4305961a7b6fa43358283f3f7ee39a67d7bbb122a13ec848b37729bd25e579050272e93b3640	CSE3152	146	B+	7
b61a735a7c270053105e7dc197f6981bb883679c82f3c3a95b6dd7fb4ff38e44c8ad7d63f970f781859a38577e6179a964a071c86c9814521b9e012c7ae8edc0	CSE3152	161	A	8
a3826a32e17bf5c152d6b4c2452896d3bed919302d4f566534c9a9da4ff4f18d7d0076c6a17595c806dcf3bcd9583de31c82dc2004c74535924a72bb02a8c6af	CSE3152	173	A	8
471e7281b06a122dcd57a8870049d47b76e3c712f3fb2167cf60ddf421477a1735b661a587099d98f90e519652a434a47396b8654b456d0e750a87c133f0d70b	CSE3152	200	O	10
b66af43aa88d81e5263222f82f8b0f23b32301e3869abecd3974aa2375423a1519168a3f2a09e146c855dec8194fe569dce05f9c0d703caa3ff8e00dbb383d76	CSE3152	156	B+	7
1ef539a360b4456de8b32ddd471750dbc66acc0a705fab15e202a0d944b0702973a564949436a8c12c432808443ca184a815e4ba89d783fd0460af787ec47960	CSE3152	200	O	10
d1bfe30d9cd3690008c6133ddf0c36a63df7f2fc121a091dd8841d6edf25d59668ac1932055ea8c925ad45e85f1c90a3c2b41012d736099f3cb5e7043cfcd262	CSE3152	136	B+	7
50735549a6971377ed9a3b49f47e2d7f416e63a18f1a91d34a368e65fbba409fb082a1fcf5067387b45cd4241db4ffa43241c0289f4d706eadd4644e03b61e22	CSE3152	147	B+	7
8b76fd4dd4fc6325155635b479d7b35ce11c2dc254217bc209c28512e2be0a3657688f5b35b91a5018e49f398418fd654f6f907f3447e6bfad151df1de69d250	CSE3152	193	O	10
7a84e722d1f43bca34e64c72624db1a7e3e5837e588a2eaaf339c27bc88a61f78058b870e939d33a81d4da0af62f5bcac580acaa723f33a097a34566405d8d48	CSE3152	162	A	8
72932cf968ba456aaa98b5f92c0fe874d37cda6325d7062d2168869662ac8ef2bb7c7c9a988b8ac27cc2f0d34ae7d44f69ba8e92c9cd75611a6047d245abe2c	CSE3152	147	B+	7
d8673bcab18fc3c3b17436c1b68448ad6992ab095dfd0f951c3db24054d2e1fd5be7f99545ac6e73c8a4c789f2ec6d36274bd45202520c1356718af268c61f32	CSE3152	179	A+	9
c46ab354039a263c9bb09fac37a2c427180d877ad42a91230417d5014a7a6d9ae1d6faea67bd9ab51db61a9efb492ef76cfd2531b3b560487225d0df6d23d499	CSE3152	190	O	10
3463cac192ca73b43945b5917476ca4138497efa4aa90ff1f518f6055ee4ff56e474e711d91552b436ea97a0aec2ae166741f0aaaf8022d31c9ddadd2c923fd4	CSE3152	163	A	8
50bf94a2a39241d56f56f3f809a6a8f04d996578ff2ff980df3939b7fdae557ef3322a38a0ca5f7e96a6485f8a25c83537fb64508d574ec242ffc8920322f46e	CSE3152	144	B+	7
30578923fb7db4af301bd9cda4e7f2a3826d64827f443a1c36c194cf2a8ee206f691977b91f6c0803c60fbe3cba37e83e8560363403d9cee399d60dc6239b17a	CSE3152	138	B+	7
c75fe6b7fa2d93244c6f2e193f7a416f462be105b03f77f0eabe2b01374c4de36eacc9e541f846488a7a98b72fc4e8d1ec48bf45776b59b280df3055d2e59332	CSE3152	140	B+	7
5d2d014b72996699ac9a753deff19bc54c625a37c3cfebeac95c49eb8f4facb921d6c633f0e0a3cbeefda19f04371c43e12f8d63c9cf18c075b905328b37a036	CSE3152	146	B+	7
5fa6065c185e888edd3f5909b88cabbe8da6d0029291427823372bf5c6afe3c96a0f92da7bfb0a03930bac65ece77f669f874b7e4848b968edb2f16e731b4a19	CSE3152	149	B+	7
58fe34bc4f32fcaefd24f9563eeeb1ba81fdb0db3c4722c5e7c6e510fab31ae3103242b63ffac393eff7f4d984e31b7d117f82abb6ca397b2ced3849514d0aee	CSE3152	154	B+	7
697027776fcae837783c240bc07ee07380ef61c08f74800331c5e62a72321baa2fd9cfa2b1f246a37e8e25cbb604484df4e71bd3bd76784af52f2054efcd0fa4	CSE3152	169	A	8
9a647c9ae0b2fbd64bc0ebb02dda07f126e0ec970c899f8b0205e3a1c66ea8aa84012bcdc1ef4013c6e38b5c27023119e3a7df3f7d9db4fcefb27990c0a2a609	CSE3152	154	B+	7
373fe341ad45e2906a91ee13f64d0fc46dee7ab684342ef73753cefdd1754d037ba320ea71b1f7f9ca3ff38c20697cf6916191fb808b51b2381f02db26acd1ee	CSE3152	153	B+	7
c096fb813b4a95ab0e7b13c625bbbfc83107336da23b9db984219f7e6806b5fba04897d339d26319739dc39278ed3f7f6c323cba3e04847158888513069c9d4c	CSE3152	162	A	8
21aaa276ced789ae7540be171063f93008d7f86e9022c0ac1483ffd82094bc483f335b2c6df795e79a2799d44bfdb12395f3c03dd651666efff2996cefa881c6	CSE3152	160	B+	7
a53f8d2ed7db9200bd2c4892bb5f9e44bc3da3c1dd6cb5dd02298d15f65a2f1f731bc8e10f23fc796032567ee64b419aa8bea77d9ab0002a82fd088994924f37	CSE3152	161	A	8
290c295a251c34b2def728dd5a12ea7ffb157712e3a5ef072ca142a4453811a22e1fc5247255c6fc360ddc65a37a3fe3ae68d6ca1eeb020a5e2a523267d86840	CSE3152	197	O	10
b65f40849f7d6e1b3a98769496c962287e285502df8439f700cd0dcc5ef8398f69ad9873c04dc6982ce42d6c55e9f8eda8dadc3dfde939c752e265fd7a14cb9b	CSE3152	151	B+	7
da548f987a097f3f535506bc49c361a6a30c200fc47a268b6ff1edd14e60b39c0696412e15b8105a3ff04cd47b126152e8802c291b7e01dd39e31dc5672c3202	CSE3152	181	A+	9
6e7f70112f5947a7d9284511884368c3a4eb4fd086df479f712a5e91e1fb4bada4f95029227976aaf215474fd0c8bfdb112abf9bbc73558d1b45c8b9ebf27d63	CSE3152	195	O	10
ec8e0a5f7b62ab1af832a637630c46272aaa54cb4b36883cbde168652155ba778c2e05c88c14401899be012911475d8a31700db5296aa93bf1b31f4e76e086f2	CSE3152	164	A	8
d54afc351151106da25456bf557604f20c2ce28a0d927d2276ba43c3d18cfe41a2c48988d722672e33dc1cf13cdec31cd56b9373d5b2d6e7b7ec23d534011700	CSE3152	155	B+	7
f04f1878879e4cf93f6f79527dd8a2cee18ea40f16951c616a7dd55f4c6cdcfc01fd972158199b0875b8781f4a9a36f5d33fd1d1d1c61cffb296c09c9603337c	CSE3152	160	B+	7
fd18d619b22c0b96aa2702e69de433548bbd70e6738bff8796dc4f68b94a67ad278e24738db8eff0a52ced515d6419a77ce8937cf6cee472a209fd8353b46f08	CSE3152	171	A	8
9636e7c2e332a69bc62dcb45d798d3904fe15796b6f3dddf463df08f44e1909d845b65997a9c7aa705551f20be47ec360970fac2d2c7943be0695faaaafd1f45	CSE3152	136	B+	7
f580e7942a1d93a9fda2a0f46f8635c54973114969f61be3f6b3a535148bf0be4259abf30544f1d2c7ffdab42def2a9c0392beb6655f6a957c831d655fdc4b9f	CSE3152	139	B+	7
82aead044132e4618102dc5a6ac4b45fea77802976d9da6959212b4f13987b942a5b30c4a76dcca1d31dffc5dd9450fccc0094c57b4490b542411c7441c87d11	CSE3152	174	A+	9
42bf2281fe4a6b2d6a521ec789ae73249fdcd2ba18df81e24424f44c9e17e6b251963043c3678d449981cf5cc2689341b4f6b335f74f82543186aacdec086fe	CSE3152	147	B+	7
e1ac6d663bf0d9c61dd1f812b8c9d3d1408145e7b56d628093cb08860e4e37b3dee4f910468be80a889cd92ad3e99917601d710a49df6935c0d20d8213c8740c	CSE3152	165	A	8
42c6ddcff803b38dac1a721ad05596f8b3b8e84ce50f6226c00842e5050688d0f1aeae1695ec9484c5cab1f7b441fe0b98725c606bb0996e9a09b21a04d61f85	CSE3152	153	B+	7
662db167332c504e915edae199b92d4b41bb4014b8ce198cc5ea4769301ff1053d6e43248157e05c21713b4a04772752011b2aeeb7b325e1f5777fee7c9ad602	CSE3152	190	O	10
f41c1611608761ed26a6a827bb211df37f18cfb6648244ee33d5044bb4fda8c73c1c8d281181eefe943abf5ff92a9735020f37a0604ba4b019bd36e63728e280	CSE3152	142	B+	7
3d5c3828732a3ff3ca8371ac4fe8afac8356596f5692ac9fea0c5ead2188b0030a0ad9cfbb04ca65f9767a3b693b25da4b820d4edbd0cc8f368816dcb671ac34	CSE3152	181	A+	9
ee1085928ee5dc9cb56578eb95ebb10673b891c2596eeb14d7cfcfa5016406baafbc6873e18dff1cc7cf10d1b6a41484e65e8c32641979086b57980330a9b229	CSE3152	157	B+	7
e764cd82e536ef306273c0438291036fcaf1cf33dcc1468b5b462f7aadcc06b6def375e4e8c2279de0c101f19cdf692dc7f6834bc29c431768133553fe6b9a50	CSE3152	150	B+	7
389760df0c2dc7845ad9a1b3d2c0dfc5a0df991d92cba51b270796bd27e1599be7963180590758ad45f53b435f4fe5f3d26826e93950e3c233216986ea483a6d	CSE3152	165	A	8
31bc20f53f1dd38a79c58118b8b5654f410fd80d599bc49e61240793ef410eceac40a8106f5ff3a89ad280d6c6da65d66943b8acff4df93e166544332e4cd1e2	CSE3152	163	A	8
92fbabdbe734ef9387a4638f45a329ca44f3911eba94dce1abe44688a7ef112254a1d8b7fe30d89fdcc3b524b23b4caccc669f9149d047a31d814946d027f71c	CSE3152	166	A	8
a536ba2c6526d61e50571c0432314a415db9bc0623777c59ae26468c414b88394dce0c4a3780f6d893ce7bce93e3b9f37c0e8ac9790cd04e6069aae2d9309109	CSE3152	171	A	8
2f158cf2b1e57b6e14d0c0d98cb972b17392b5d7dabe74200934564ba73e9067f8626cba05982dfe83872d6084552ea465bf08d019e7e7e3ab218119d9f42bc5	CSE3152	166	A	8
76a990852c4796daf0883139478eb52ae62380e2c28682ea445f1b8dfe501e74fd692cdbbe85e2559214f75156b312c2d21de3eaa6ee727ad67780c8c24ec9c0	CSE3152	138	B+	7
fe8d62c70381fe27f9f3155d259935df8c5e308de351a3b66c3cc0b9c56ca2038985408570725f147d5a7a0871648347c3a04792d3848cc7456b7644ad5882a0	CSE3152	148	B+	7
d318545ff94cca57bba8816ac134b8a74e27298a55cf282badd8ab6c64f3335c7f99df09d73fbc67258a1445204ae6522b9b539e597a21a97223a1e87da2aa61	CSE3152	180	A+	9
5403291fde4042393ed4c9968d289e7a955cbdb31d7baada233df5feee1ab4896c6bf1ec2d7228a0554d60d7fb3b70572877b204bd225a9dc1989c3fe9becde9	CSE3152	164	A	8
11420e178fb95accebd29a9943ecfe19110545972715062406f6084fbfce1bbf4d7bbb243abc8b155bd1d648a377d04ddd4ad040de9d498231393b42595b62bf	CSE3152	187	O	10
7cae96459c63c15ba54ad1f1f4c1407f0c251ab33475ccfad55c7f9f4a9cecec2a265cdea4bf40743fca7a0ef84d2d9ae66c45f8974b04576826f19fe9f74312	CSE3152	160	B+	7
a326004fbc5d7465648303f1763eb4eefcfc62268605984344a8d59e06d7eb38c6d51ab42037e5045129a5094a2870fadf5cdbdb343288ae1e41042691cea21	CSE3152	177	A+	9
276b75e4f0f83a3d6c1b05d20f8f61b93856dfe4dab670ec54a82a98d10083c9578031e406710cffa8f353257a71add9b8468ca8008722e1d039348bad0476d5	CSE3152	118	C	5
ebb1351b125197bb2605c5f72855a285074e07738db71934397db9487183181f565dd6fa7e78accbcf7ac0c2fa77d443fb8dd2c9adff313796302fb371b95e1a	CSE3152	184	A+	9
f3e880e690bb903e446076700e4fae313e53c961fbf85bc9e7ad9a686429e74d47f3b30900e1d5f5b17f6b6283d8070b47bce2b5c02ac5fda17bbb310d95217b	CSE3152	185	A+	9
80c13e1da61590cc6234e95bf05f4067c19b2bde99f1c9a95b62e27133808f0858b0add2100f75950d080aa31f14aa1218e34d352b6829076f5373175a8d359c	CSE3152	148	B+	7
19ed4a3ba0f1ba8fe3f59322be38699f646613ed8d507f7496a5d979869b9db7936c6b75fb6f862b30d1a5026d7bcb9588382377219636b4b68923405e094ed	CSE3152	176	A+	9
e774ddd1917e849cd9ab2992932fd86cb5cbe3fcc47830df081e3b516009bb3115a16782767277cccc68c3ae99cd60d3550f0e7c2efc08dfb966106baa720d45	CSE3152	177	A+	9
361997880e85737102f61129eccf223c977f078db21727846da17d5806fd1723d9fe984c8b3005c95c55a2bf56af1d99b03c95dee60f08763efb6fbd5a17f23a	CSE3152	151	B+	7
3fc16f76f3207729de0ac67452b7483d24044a50bd7f5c51c491d5e6eb93aff98359a92a2a3873ba10bb08cf09860db7c26c9689ea550b5ff7786322948cea75	CSE3152	144	B+	7
e0bc0ebb006381b8bfd54339b37307ac15213195c4fe5897617e18c4193a16b611d635ff86747fea0f6c018c893523c8ab4edae21df62732b327283ec00414a0	CSE3152	185	A+	9
5c75dcff735a4a0af62ee8e6eb6f0d156945913c819936e6829f4f5cb4db67af6107919d4a8bc2509307f5f43c836a463b8036a765300f4057c58943bf89312d	CSE3152	181	A+	9
b801968b93aa6ec2826197cfe1ea7eade9f0d2a0243a777c9f72e4eb05e707ac1864664f6778ad007243a9d11413477f6ef57e6f06705faa56de72a59ac2f89a	CSE3152	177	A+	9
81c1a60efd2a9536bdadc48635b121fedae9e4c3930248951833bd3af1760726286ca76267592402a457d20fdf47f19bf38f79cbbd7d1e896a03b3d6a1e00207	CSE3152	181	A+	9
bd0f8e422d18101788c19181ac1e66224d71b0495cc9b341793d9a2d6b98fd48061daeb790ada22be51f08ea563a919b2bda50e3b555fbd70d91b50931d7763a	CSE3152	164	A	8
6e305a91912f4cb5bcbac039c20f6ba8a640e16c34b69c2f0b47c29a38c6a755d75192f3612f0645639e6a048644cde0d5a0a52727b42e1714c93d3bb5d3e448	CSE3152	174	A+	9
a528005328bcfc39fdfc00242aa2b4356d08d9274ca29e08aa2000414ee5d45da191e26dcc7954f70ff88f2982d6184ce391ad0d27b50ffc16316ea8a7eabaec	CSE3152	153	B+	7
74bf4ce3dc4056b8fd7b386fa5c843c94af2e0509d41b79b54f1cf850b99423f13278f5cd7a91396b9ccbd63a8e5b8045c28196ebe5e93cb8b16b306da8684be	CSE3152	145	B+	7
c1ffdc3f43bcc1dc7fca087effafc1df788166bbb7972f39eae6e5d2936f48bf17316d6da5bcd179f3e83faffc717fcfa7216f1f38df902e87d8a19b6dcbe50a	CSE3152	122	B	6
c47ab6369e1cdd9ab1c2d7460c14b2cb692b0485159bc1ad25c50899e2d2d0b7c2b8c17e53b22f0426e4dbd944d8067b2299c165bda8bb1de8ed20f3f859e944	CSE3152	123	B	6
3de3da28d4ae1b921bfa0cda517f3838a9db42f40b5a196f6325b3a02877592b130f77214af4243e960ebde251f2af4e378bdd66d1170363240141292044a42b	CSE3152	175	A+	9
6768f8d61a6d85790b2979669e99e972fbee87cf6b229a0fd623c89e043e34d3649355f3b5ed9b37fa0fe5c9b70207f8a57710ecbb6a2b0e290366ce180a8156	CSE3152	179	A+	9
d0d824dd2b5c26c1aa9e5fd37d22877101c88f7fafae6d0f58f04cb76fe56e81572af5e885b1d8848ebb5e1ec01594d8fa6f42ab983b1a20406e6744bb40d5fb	CSE3152	167	A	8
9764b2b0342e82b99dfec4353fa642dcc2fbbfa51ddfe1cff61d1af7c8fc39bc34eec1620666efd079c2b11ff82c688865107f804a7345b4993962c6a00c81b8	CSE3152	142	B+	7
962272e6a661b86158712099664c7275e70c1e80a5efb2ca3a83a15bd8eda26b9410d9de87a4dbaf18a15bf087b6b7149b9a42a31f69b281a5f2c1c7d2bad8cf	CSE3152	140	B+	7
7fe8c0bbd6a8bb8ba7efeaceb18f42f2ea9e861411e843e293b205bd4ac5fe7fe2b4feb4e8f3cf5e2dd21acdd6a2a6f5200f0971eedea1bbd2d0edade7d6b084	CSE3152	180	A+	9
df9ee4ef87fd3a5afdb21ca57fad8ccb6c1f4586ea5929fb8caaa99d523ceb0a47bac16519dd1a25a534f8b3683ab613956db9d727e5b36e31821e300be1182e	CSE3152	168	A	8
e21f22d3553244b718243fad937efecf7bb265bcb93a1337ff16331c6820aaedd534ebe30d26230364379a41edac13ea7764d7d27f5ee0d44662ed3557819b99	CSE3152	170	A	8
b30902698f055afc4795309dbd2f10760b7f1afe4dc99c77340402cd8ec87c908aa5624ce86cf213939c5e032d51f34196315729a74e6142ffdb69a8b3c74bc	CSE3152	133	B	6
2c4505c4f4f326ee918589560f0ab6ac90d5d15a12c7276659b698dfa5e144c80d07ff1ee9393562e3f08a1d448c6b206f8654c8e567782a5dfdc786f26522b7	CSE3152	163	A	8
9a6a58ea46f070201be2b8c70c1f68b220b76158c384be8ebf3c3125f4bb9957353639bd2a25738a8fdf3cbf2ca5631c724c95e3e07d00371b184ab2217e788a	CSE3152	187	O	10
bf8fd08088907608dddfc6c1004eec82c665a9025c513bba1cf8c220fe099b42d57f9710948ae6cbb65bef114e226dd8d02284c6d093f148f6eae2397373f9f9	CSE3152	181	A+	9
c683db81db55a4a1b8d93aaa5bb4443716521ca4a32263c5def79369f1612eb5a9d51c0c16b08aac346c03017f069c127ff761b763fa597c82e5d12a0581d284	CSE3152	182	A+	9
bf9f09f746ee2cbfc2618e96946c8b26cf50b2d5d9d42ad44f2d6d0524c92ec6d72c5211cd3570afc7ec72b4a3821116e2c8682e311a8d7b059a315171b1c679	CSE3152	177	A+	9
b4911fd36a209491416f4d2f35ab4e29c98e1075fef49c267a6934c3c68e2e28958bdb84fa2ff071eeaa19db5608eecb802a595943f6df1cd03fcd7eb8f29e2d	CSE3152	163	A	8
f03238211aa7dae1f2f039bdf5886b75c77cf07b7f60821eea3977fd394d93f92ae18907deb483312132e483771aef588b9ee49aa47a5a3ccf549b289eec8e8c	CSE3152	186	A+	9
348bac3da4d8f9211285f3a9b49fb6fd2db3d381f8e2c2566fa1c33b29f462ba2760531b526d3ea5ca924a572a8635f6540886b51a60c8438d2a3847534b4c15	CSE3152	167	A	8
d0dd079d26bd52af98e46441b6657324fd454424b520b1d383adf160865ad9c5af4263abf664ea6a9bfb135f2410a4c46f9ba718284e3ad32f7e3706b392e38	CSE3152	162	A	8
53724e988653bf09195964b091637a32aa502bf652d8e51643cebbe45bf4fbee72c891117abe0506c3335190b7cfffcfc1d6923cddecb2d1c7a640b50afef422	CSE3152	176	A+	9
ff1f55c9bceb3f7a5a34c5e758dbb4a07819ee767ed2da83f24e68bdf73472199a4f93f411fe93dc595e2f2f2da58b1c28ba61ffab8d986a4692f673e7eee577	CSE3152	129	B	6
193aca33c9bc9c05bc5711035daad432a3d26714071b94c24ef43c1cdf30b5282be41c29213380059c5e1daaaa6084479580200bea2a9e87116daad6af16ad28	CSE3152	123	B	6
ea8a431fe22b502f67b9892e9e9c8087f3b1cf6189d72f9eaad2cf5e2ee0b72d2dec3c1fbb4c5a99c596dbfe224cf71b2ebd0d489081828df0a286e0918b63a6	CSE3152	181	A+	9
557d8544ddfd172d119171adbe075f844043d56ee8af6290a0340dc4344ef6c180d0a393e625ae963929ffcf2fed1cca3d332daf02fba7b2bd8a6fc0e1b527ff	CSE3152	158	B+	7
4a2b567bbd834708867bed0dc3367146ac19786d94fd15c6e43ab19c40f7db8d3117bea663c4d9c42bdb83c62da553e3406652a48e7efc28d83ee3ce852372ab	CSE3152	147	B+	7
a849d1370ff12d7e1dc9fc09eeeceb7216dcaf3fb0a317c795fabfa55a4e2acc6711f94c0d4091d805c1264d47a1ba433a6eda55af589fbb1ef2f967b2db7031	CSE3152	185	A+	9
f3e115af742939f93c754d14455bd887d6107427516f3b1e0228fa6b600c39c93ea39876739013461c473bb0824498312dd11524b9c929da1011b63a9fd309b8	CSE3152	135	B+	7
40880a72db21866cdaceacb5aebadbbcee175435bcc9dabd6c32a33b023b1d612f3267dcead141ab8270f04d800a2a5daa883633ad8ec3d2309d4d413b377f6d	CSE3152	122	B	6
d819f75947c4961dfcabfd4feb8a59ef00514667ec91525e719cf000c8053fed17be9377fabf55bf15018d23af8eaaff9ad49c34c08b49946be84cad245c6cb1	CSE3152	141	B+	7
c6c86f150e901008a6c054c9ec3d78f42364d760a6d6e6487395bfcbe9dcd8020d379b6498b0cc028340f5139fd294aea6b745aa8744763dacfb9b722b85ace9	CSE3152	125	B	6
8551b28d5caa2f84e89f89f890f880d538b4cb963323a6917f6f967530ba53539ccb682e441feecd1a3c0d2650765ec07edd89f4772b07a6cbb52e410d1d107b	CSE3152	128	B	6
1c677cf7efaaa9cc92636f96db4f7de3a2763e36ec35c50562dc4547f511122de1769c0f33213d8862e33f07c2c302ac671cddceb64f7295466be3d15b2dd1d3	CSE3152	109	C	5
c9e0a0d4b6e720f557d70d58674a9a738b8829f074202f7511b1a9016f5f80dc64449c7f2fadcc5c3b7927e2c9d80432a217474ebdd7ad46053fd082515bea3d	CSE3152	103	D	4
4a49c367652a3692a376176450d70c7bca1f515f2a34f5b3e345fa00f9274c2bc806ba8ca63c3608a677560efb0f3feb67f3f8e235cd140fc8065d6ac48b939c	CSE3152	82	D	4
83c80b0f9740ca438141bbee46430bebcee2c0f3645360d4b36009ef667957f43b73bff513a240eee8044afb882a5df1c5df4789e38b5d78d54d3aebd138e5ed	CSE3152	185	A+	9
366ec06eae3554334ead79984bd75ff9b30d2531fbbbaec64714d5f868efb321d6c6f2d6d643941663414d661d0449b5c78e9375b1100c4f051d4e9f0e35c00f	CSE3152	185	A+	9
466986f012ec953fcde498526ccd26f3a75b991dd6a742d53829bd6d2891e9bdb90bda4598cecc4c4bc97580c8d3d93cd31a2a02e542706e0c1831522c954dbb	CSE3152	167	A	8
10ad0f73e1ecc0b56af96e8b0815ab9f537e3f21aae94f295d889bf35030dde2657519c86f3db96ed7fa3bf9f592363609e47bd2375efb1ccaf984586b3c39f5	CSE3152	134	B	6
959e86a31434da84c688590d8761a9eb90e48f9a8657b021d89e12d1ac97fd03dd1d74ac0a0bed59afed2c056a3479f51c9b6f52b0d60180caa211aeaa2a2c5	CSE3152	119	C	5
dc63c81b958bf02a40d8f050d29bb390c31ee9a0a2f7990d92659bab8be769a5f00cfb07dc36ca8cb101754df7d62f040f2c168617efa6d4ea72e08ebcb4fdd1	CSE3152	173	A	8
8985d83d40f99e7237e6d93be0afc77af0096aa071c44b7088bf2fbd3a7d27b5c60c2be556f5f6cd3fb20b342f7f5eb23d10fc4db4dd10cd48680b560331f22a	CSE3152	154	B+	7
7106cac9875594c2d594baabeff0e41f4262e26ef17033243492526872972e3983f5fd2c56040595ffc1f3d88c464bdfae3f6be89e3e3ec56ce3e9e2072b2ba0	CSE3152	120	C	5
15115453f24c34f4b9aeb891af79130a94de5d75d64c1615c370879e5b42cf0c72d2e11bfb7d5cebffecaf5421296fed414ea30bc64f43e0149299ee76fa390a	CSE3152	85	D	4
4ca22d448350eb614b46d861bc27473f6323c8ebb0801f303749b6461f22b63bbfb6008b5d0901874d52f76b212d36cf431d24e61e14bf51bbaf39c72c13a7a1	CSE3152	173	A	8
ebf153179cd05fd1b5a92c5a39c36fa5498ad2ff7ca76772dc69eaa42d6657785cacae6f386bfc97bb96a12aed1a8d443ea23cbfb44321222f2a83b4432dd360	CSE3152	128	B	6
14a3c2ae2bedeba486d38134ccf68d6b0147f41e158a5a63e6657064d3f9958d7afa91c8f819e7ae55e5810f51d102828f40abac6125ede6ab7f76f5a9e5b2f6	CSE3152	181	A+	9
80a42144508adb0689c85a65eb40199d44d34ba18bbacc0e3ab8b03176d83d2ec1306df0f54ac306964a34723e94bd63f885f92e0051203a724be6c612ade717	CSE3152	126	B	6
a916584003e887f91a7339cc6deb7c663d87849eee5cc8891a58035cf25a934cad7b4cbd714973f60f8a4ac1282ec050cd2aa20671dd08f6c326e049a3bbd5c	CSE3152	162	A	8
a1278a4d8ed6ad363cc8ac54ea5e70dcd89f58c35d2bde61ccc6748293f2941279563c04d1b90512721065da7ebf4b0160403ff636bea9e3ebe7e0c9ef976440	CSE3152	123	B	6
5616ebe53e506832c07e4665c887f85904d740c011d8ffef338620528d2e709d2a036278f78b47329a796d80fe86e1374e0a43213db095699a13226a4f7cadb4	CSE3152	187	O	10
60ca022b765a46fbb63d237053c14ae4ac8cfd6656a57ca20f8f33d69f63f0989e93dce5d6bc6e81781efe9f67d26d8f17e0fa998e3c8459b126fcf1a8032317	CSE3152	105	D	4
1e4e1bb1a6952153e99c3d0dc911b21e4d162bf44cf6da66758bea8fe4ded40b67354ecc31c0106d4b92a143272fe7f93e42eeb77ed4524b912c2a38674643c7	CSE3152	182	A+	9
8ee5c81821f9af7b6a877d046dfa7112fb49c3356828574916e639fff8d4c4ca06172f46333a578717562163fda34d8c1578121657838c82472c098e32bd82b	CSE3152	147	B+	7
db7931b8ec03707a131a008bd5c28516b9683158bc7f94cdd27d300ddbc3d7a34bf5416e8abbe9331a774af15cb0425534622e8efe277c22000cf18ccba0a0ee	CSE3152	132	B	6
47c96a9da97b7240f7719068bb9490844e0870f566c00cf27a54e1f0bc999c82b0e11dbbc24803db82d3d177adc6f715cf7a92942f675a181d5e82218931c3ea	CSE3152	157	B+	7
e919c3a6b3b2996c2bf24bb58e2b7d5d6f3de7db5ed8fa3b838257ec725c51ba5a166723fb3f6dfb30cd597aece76a523129bba866864535a46f5377e36102fc	CSE3152	155	B+	7
e6d34e3f27d2ee706e4f077f6a8134be7bcee59c89215f1a7ac02f3777b639f140e9a4f2e3121ed59168140c9aac6402f87a637f3e9eb28140bcbf33baf68f26	CSE3152	156	B+	7
d725d0a0e6fbab794c02ebc0de81d24fa1ca80e1fef2e961730b61f51a037e8fd1924e3ddc0003e2fc4c92fa04c97ac420291cb332e4155cca0564acbba964fc	CSE3152	163	A	8
a9609e2f3a85aecf63cd1a947b2c5039e049d17b12267715877fee7eb83876883d33070b90bc9905064f4636897735f8220f02756b898a7336858e22dafc93c8	CSE3152	156	B+	7
218409bd92538a3a3f9bab8f99438749555db51f0fc143cfe8ed47d1ba82d81994f50a2f7e4ae2e95fbda8bb2fb1d19b54824e7ff53e1083f2066658f54d343	CSE3152	178	A+	9
84568d1d4820c2aa7cb12373cf668d67d3552711391a965c74bd7981d32ef8b48006e0f4f0372b7766eb926c0ab6fe5ac81e224a8f630f51a1ecfda918f770fe	CSE3152	112	C	5
71c8d68141ffc226ca14a3b3528a41296b74ca6d8e96b9d6f2c3817a8798c236f5d9e30e5fdd8ec6fbbc44dc5784b677e8b8dd72f9c942ccbea9352107284bda	CSE3152	151	B+	7
bb89d1d22469968647a8d55c736c7c7517d1267356d1ccabea8c6c0b84e21d18d0a99a8485516cc68031c98c9213f5dff64c3e83db101ea8f0fa2a7551cf1e08	CSE3152	127	B	6
97a65171be8f88eb90efa768adc5660e656134dfa4c8fede4a286dbf00556e2387b64490427b0183908660890206dc098c35fb66dff78e93df28b8a002ffae25	CSE3152	141	B+	7
